"gameweek","player","pos","team_normalized","salary","ppg","pts_floor","pts_ceiling","sortino","form","matchup_quality","est_own_pct","est_captain_pct","cash_score","cash_rating","gpp_score","gpp_rating","captain_score","captain_rating","value","picked_by","n_games","actual_pts","actual_own_pct","actual_captain_pct","opponent","home_away"
18,"Jean-Philippe Mateta","FWD","Crystal Palace",11.1,0,0,0,0,0,44.4,25.2,0.4,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Nottingham Forest","A"
18,"Kiernan Dewsbury-Hall","MID","Everton",10.5,0,0,0,0,0,44.6,4.3,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brighton","A"
18,"Hee-chan Hwang","MID","Wolves",4.1,0,0,0,0,0,50,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
18,"Keane Lewis-Potter","DEF","Brentford",7.3,0,0,0,0,0,39,1.5,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Aston Villa","A"
18,"Sander Berge","MID","Fulham",6.5,2.84545454545455,0,6.3,1.75773423583321,2.84545454545455,45.6,1.4,0,50,"Playable",61.4,"Sneaky Good",67.4,"Live Longshot",0.44,"0.5",22,4.3,NA,NA,"Manchester United","A"
18,"Beto Beto","FWD","Everton",10.1,0,0,0,0,0,44.5,21.9,0.3,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brighton","A"
18,"Andrew Irving","MID","West Ham",5.9,0,0,0,0,0,48.5,0.5,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Chelsea","A"
18,"Luis Guilherme Lira","MID","West Ham",8.2,0,0,0,0,0,48.5,2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Chelsea","A"
18,"Iliman-Cheikh Ndiaye","MID","Everton",10.7,0,0,0,0,0,44.6,4.3,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brighton","A"
18,"Niclas Fullkrug","FWD","West Ham",8.6,0,0,0,0,0,49.6,13.1,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Chelsea","A"
18,"Jean-Clair Todibo","DEF","West Ham",6.2,0,0,0,0,0,26.4,1.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Chelsea","A"
18,"Julian Araujo","DEF","Bournemouth",5.2,0,0,0,0,0,50.4,0.6,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Wolverhampton","A"
18,"Evanilson Evanilson","FWD","Bournemouth",9.2,0,0,0,0,0,53.6,16.4,0.2,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Wolverhampton","A"
18,"Andre Andre","MID","Wolves",3.4,0,0,0,0,0,50,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
18,"Myles Lewis-Skelly","DEF","Arsenal",10.1,0,0,0,0,0,71.7,5.6,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Leeds United","A"
18,"Donyell Malen","MID","Aston Villa",7,0,0,0,0,0,55.2,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0.7,NA,NA,"Brentford","H"
18,"Romain Esse","MID","Crystal Palace",7.9,0,0,0,0,0,44.6,1.3,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,1,NA,NA,"Nottingham Forest","A"
18,"Marshall Munetsi","MID","Wolves",4.4,0,0,0,0,0,50,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,NA,NA
18,"Estevao Estevao","MID","Chelsea",11.4,0,0,0,0,0,65.6,4.3,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"West Ham","H"
18,"Harry Tyrer","GK","Everton",10,0,0,0,0,0,43.2,4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Brighton","A"
18,"Matthew Cox","GK","Brentford",7.4,0,0,0,0,0,43.4,2.9,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Aston Villa","A"
18,"Myles Peart-Harris","MID","Brentford",6.6,0,0,0,0,0,48.7,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Aston Villa","A"
18,"Jack Harrison","MID","Leeds United",7.2,0,0,0,0,0,40.9,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Arsenal","H"
18,"Blondy Nna Noukeu","GK","Sunderland",8.1,0,0,0,0,0,60.7,3.7,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Burnley","H"
18,"Noah Sadiki","MID","Sunderland",7.4,2.23636363636364,0,4.3,1.30694052225579,2.23636363636364,54,1.2,0,50,"Playable",66.4,"Sneaky Good",67.2,"Live Longshot",0.3,"0.2",22,0,NA,NA,"Burnley","H"
18,"Jamie Bynoe-Gittens","MID","Chelsea",11.3,0,0,0,0,0,65.6,4.3,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"West Ham","H"
18,"Kota Takai","DEF","Tottenham",5.3,0,0,0,0,0,32.3,0.6,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Manchester City","H"
18,"Dominic Calvert-Lewin","FWD","Leeds United",8.8,0,0,0,0,0,40.2,16.4,0.2,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Arsenal","H"
18,"Ladislav Krejci","DEF","Wolves",3.5,2.01363636363636,-0.7,6.9,1.11632115005184,2.01363636363636,50,0.6,0,50,"Playable",77.4,"Leverage Gold",70.6,"Top Captain",0.58,"0.2",22,0.7,NA,NA,NA,NA
18,"Bradley-Paul Burrowes","MID","Aston Villa",4.4,0,0,0,0,0,55.2,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brentford","H"
18,"Kevin Kevin","MID","Fulham",8.7,0,0,0,0,0,45.6,2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Manchester United","A"
18,"Florentino Florentino","MID","Burnley",5.3,0,0,0,0,0,40.7,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Sunderland","A"
18,"Jonah Kusi-Asare","FWD","Fulham",8.2,0,0,0,0,0,46,9.7,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Manchester United","A"
18,"Callum Marshall","FWD","West Ham",7.7,0,0,0,0,0,49.6,4.8,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,0,NA,NA,"Chelsea","A"
18,"Mateus Mané","FWD","Wolves",3.7,0,0,0,0,0,50,3.8,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
18,"Alejandro Garnacho","MID","Chelsea",11.5,1.93181818181818,0,6.4,1.23871690886163,1.93181818181818,65.6,4,0,49.9,"Playable",62.3,"Sneaky Good",81.7,"Top Captain",0.17,"0.2",22,2,NA,NA,"West Ham","H"
18,"Sam Johnstone","GK","Wolves",4,1.38636363636364,0,4.2,1.14464008411574,1.38636363636364,50,1.5,0,49.8,"Playable",74.9,"Leverage Gold",44.6,"Risky Captain",0.35,"0.1",22,0,NA,NA,NA,NA
18,"Filip Jorgensen","GK","Chelsea",9.4,0.0545454545454545,0,0,1.12978270058263,0.0545454545454545,52.7,4,0,49.8,"Playable",39.5,"Chalk Trap",21.6,"No",0.01,"0",22,0,NA,NA,"West Ham","H"
18,"Harry Wilson","MID","Fulham",10.4,4.03636363636364,0,8.7,1.46925532957074,4.03636363636364,45.6,13.2,0.2,49.7,"Playable",59.6,"Sneaky Good",57.4,"Live Longshot",0.39,"11.7",22,6.7,NA,NA,"Manchester United","A"
18,"Vitaliy Mykolenko","DEF","Everton",9.5,2.49090909090909,0,6.3,1.22584508012319,2.49090909090909,37.7,3.3,0,49.7,"Playable",48.4,"Meh",54.4,"Risky Captain",0.26,"1.6",22,6,NA,NA,"Brighton","A"
18,"Cole Palmer","MID","Chelsea",12,2.01363636363636,0,7,1.1920721123811,2.01363636363636,65.6,15,0.3,49.6,"Playable",60.3,"Sneaky Good",58.5,"Live Longshot",0.17,"14.9",22,2.4,NA,NA,"West Ham","H"
18,"Chris Richards","DEF","Crystal Palace",8.3,2.55909090909091,-0.3,6.3,1.24779960809818,2.55909090909091,40,3.3,0,49.6,"Playable",54.5,"Meh",59,"Live Longshot",0.31,"1.6",22,0,NA,NA,"Nottingham Forest","A"
18,"Brajan Gruda","MID","Brighton",5.1,1.59090909090909,0,4.3,1.41383918698433,1.59090909090909,55.2,0.4,0,49.6,"Playable",67.4,"Sneaky Good",62.6,"Live Longshot",0.31,"0.1",22,0.7,NA,NA,"Everton","H"
18,"Jose Sa","GK","Wolves",3.9,1.31818181818182,0,6.3,1.16635361354271,1.31818181818182,50,2.1,0,49.5,"Playable",74.7,"Leverage Gold",49.1,"Risky Captain",0.34,"1.3",22,1.7,NA,NA,NA,NA
18,"Amadou Onana","MID","Aston Villa",4.9,1.84545454545455,0,8.3,1.28491526094074,1.84545454545455,55.2,0.4,0,49.5,"Playable",79.4,"Leverage Gold",84.2,"Top Captain",0.38,"0.1",22,1.3,NA,NA,"Brentford","H"
18,"Tyrone Mings","DEF","Aston Villa",4.8,0.822727272727273,0,6,1.07286009418873,0.822727272727273,52,0.6,0,49.2,"Playable",62.4,"Sneaky Good",44.6,"Risky Captain",0.17,"0.2",22,0,NA,NA,"Brentford","H"
18,"Dennis Cirkin","DEF","Sunderland",7.8,0.454545454545455,0,2,1.02954379595609,0.454545454545455,68.4,1.6,0,49,"Playable",44.2,"Meh",38.1,"Fade Captain",0.06,"0",22,2,NA,NA,"Burnley","H"
18,"Giorgi Mamardashvili","GK","Liverpool",11.9,0.913636363636364,0,4.7,1.12978270058263,0.913636363636364,50.7,1.9,0,48.8,"Playable",76.6,"Leverage Gold",46.2,"Risky Captain",0.08,"0.1",22,0,NA,NA,"Newcastle United","H"
18,"Chemsdine Talbi","MID","Sunderland",8.5,2.2,0,6.3,1.34749919406199,2.2,54,1.8,0,48.8,"Playable",63.4,"Sneaky Good",70.9,"Top Captain",0.26,"0.1",22,0,NA,NA,"Burnley","H"
18,"Martin Odegaard","MID","Arsenal",11.9,2.11363636363636,0,7.1,1.2928753191126,2.11363636363636,59.9,5.5,0.1,48.6,"Playable",59.2,"Sneaky Good",57.3,"Live Longshot",0.18,"2.2",22,8.3,NA,NA,"Leeds United","A"
18,"Joao Palhinha","MID","Tottenham",6.5,2.90454545454545,0,7.7,1.39058840783931,2.90454545454545,47.3,2.7,0.1,48.5,"Playable",62.7,"Sneaky Good",53,"Risky Captain",0.45,"2.1",22,1,NA,NA,"Manchester City","H"
18,"Tyler Adams","MID","Bournemouth",7.9,2.2,0,6.7,1.36038747873319,2.2,52.7,1.1,0,48.3,"Playable",72.1,"Leverage Gold",76.4,"Top Captain",0.28,"0.1",22,0,NA,NA,"Wolverhampton","A"
18,"Victor Lindelof","DEF","Aston Villa",4.5,0.963636363636364,0,4.3,1.01127202737373,0.963636363636364,52,0.5,0,48.3,"Playable",63.3,"Sneaky Good",42.4,"Risky Captain",0.21,"0.1",22,2.3,NA,NA,"Brentford","H"
18,"Kaoru Mitoma","MID","Brighton",5.4,1.84090909090909,0,6.7,1.21854108785228,1.84090909090909,55.2,1.9,0,48.2,"Playable",65.4,"Sneaky Good",75.5,"Top Captain",0.34,"2.3",22,0,NA,NA,"Everton","H"
18,"Lucas Paqueta","MID","West Ham",9.7,2.90909090909091,0,8.1,1.41155243101058,2.90909090909091,48.5,4.3,0.1,47.9,"Playable",64.3,"Sneaky Good",60.3,"Live Longshot",0.3,"3.1",22,3.4,NA,NA,"Chelsea","A"
18,"Reinildo Mandava","DEF","Sunderland",7.7,1.32727272727273,-0.7,6,0.931199870310262,1.32727272727273,68.4,3.5,0,47.7,"Playable",52.1,"Meh",54,"Risky Captain",0.17,"4",22,0,NA,NA,"Burnley","H"
18,"Olivier Boscagli","DEF","Brighton",3.8,0.377272727272727,0,1.3,0.992547019846253,0.377272727272727,60.1,0.5,0,47.5,"Playable",57.4,"Sneaky Good",33.2,"Fade Captain",0.1,"0",22,0,NA,NA,"Everton","H"
18,"Marco Bizot","GK","Aston Villa",5.4,0.581818181818182,0,3,0.944296349523558,0.581818181818182,50.2,1.6,0,47.2,"Playable",73,"Leverage Gold",42.6,"Risky Captain",0.11,"0.3",22,0,NA,NA,"Brentford","H"
18,"Kristoffer Ajer","DEF","Brentford",7.4,1.61818181818182,0,6,1.09900313348978,1.61818181818182,39,1.6,0,46.6,"Playable",50.9,"Meh",46.5,"Risky Captain",0.22,"0",22,2.3,NA,NA,"Aston Villa","A"
18,"Joachim Andersen","DEF","Fulham",6.7,2.19090909090909,0,6.3,1.31367654629976,2.19090909090909,28.6,4.5,0,46.5,"Playable",41,"Meh",49.5,"Risky Captain",0.33,"4.8",22,5.9,NA,NA,"Manchester United","A"
18,"Mikkel Damsgaard","MID","Brentford",10.5,2.39090909090909,0,6.1,1.53498971115963,2.39090909090909,48.7,5.2,0,46.5,"Playable",45.9,"Meh",68.3,"Live Longshot",0.23,"1.7",22,4.3,NA,NA,"Aston Villa","A"
18,"Conor Bradley","DEF","Liverpool",11.4,1.53181818181818,-0.3,6,1.07932725568249,1.53181818181818,54.3,5.2,0,46.4,"Playable",47.7,"Meh",52.5,"Risky Captain",0.13,"0.2",22,1,NA,NA,"Newcastle United","H"
18,"Aaron Hickey","DEF","Brentford",6.9,1.16363636363636,0,6,1.20067999094153,1.16363636363636,39,1.4,0,46.3,"Playable",51.1,"Meh",42.5,"Risky Captain",0.17,"0.5",22,1.3,NA,NA,"Aston Villa","A"
18,"Hjalmar Ekdal","DEF","Burnley",5.4,1.21818181818182,0,6,1.20492898389547,1.21818181818182,38.8,1.4,0,46.3,"Playable",49.8,"Meh",41.7,"Risky Captain",0.23,"1.9",22,6,NA,NA,"Sunderland","A"
18,"Jake O'Brien","DEF","Everton",9.6,3.06818181818182,-0.3,6.6,1.30438446981913,3.06818181818182,37.7,3.3,0,46.3,"Playable",65.4,"Sneaky Good",69.2,"Live Longshot",0.32,"1.5",22,6.6,NA,NA,"Brighton","A"
18,"Diego Coppola","DEF","Brighton",3.9,0.336363636363636,0,1,0.985018861644823,0.336363636363636,60.1,0.5,0,46.3,"Playable",54.7,"Meh",30.6,"Fade Captain",0.09,"0",22,-0.3,NA,NA,"Everton","H"
18,"Joe Gomez","DEF","Liverpool",11.3,1.05454545454545,0,5,0.990395013449834,1.05454545454545,54.3,5.1,0,46.2,"Playable",42.1,"Meh",45,"Risky Captain",0.09,"0.1",22,0,NA,NA,"Newcastle United","H"
18,"Pedro Porro","DEF","Tottenham",6,2.78636363636364,-0.3,6.3,1.2843141543576,2.78636363636364,32.3,11,0,46.2,"Playable",42.8,"Meh",55.2,"Live Longshot",0.46,"14.5",22,6.3,NA,NA,"Manchester City","H"
18,"David Brooks","MID","Bournemouth",7.5,1.90909090909091,0,4.1,1.37139848356989,1.90909090909091,52.7,1.1,0,46,"Playable",63.2,"Sneaky Good",62.2,"Live Longshot",0.25,"0.2",22,1.5,NA,NA,"Wolverhampton","A"
18,"Brenden Aaronson","MID","Leeds United",8.7,3.4,0,8.3,1.59073801561616,3.4,40.9,2.6,0,46,"Playable",62.3,"Sneaky Good",78,"Top Captain",0.39,"1.1",22,6.4,NA,NA,"Arsenal","H"
18,"Lamare Bogarde","DEF","Aston Villa",4.6,0.904545454545455,0,2.3,0.923273985646156,0.904545454545455,52,0.6,0,45.6,"Playable",58.3,"Sneaky Good",38.4,"Fade Captain",0.2,"0.2",22,1.3,NA,NA,"Brentford","H"
18,"Jordan Henderson","MID","Brentford",10.7,2.57272727272727,0,6.3,1.38734774613734,2.57272727272727,48.7,4.1,0,45.4,"Playable",49.3,"Meh",69.5,"Live Longshot",0.24,"0.3",22,1.3,NA,NA,"Aston Villa","A"
18,"Jack Hinshelwood","MID","Brighton",5.2,1.48181818181818,0,6.3,1.25176521297308,1.48181818181818,55.2,0.4,0,45.3,"Playable",70,"Leverage Gold",67.1,"Live Longshot",0.28,"0.1",22,2.1,NA,NA,"Everton","H"
18,"Dango Ouattara","MID","Brentford",11.2,2.79545454545455,0,10.3,1.30188035687298,2.79545454545455,48.7,4.2,0,45.1,"Playable",70.8,"Leverage Gold",89.3,"Crown Him",0.25,"0.4",22,0,NA,NA,"Aston Villa","A"
18,"Georginio Rutter","FOR","Brighton",5.6,2.7,0,6.3,1.60763252741318,2.7,50,7.6,0,44.7,"Playable",42,"Meh",60.8,"Live Longshot",0.48,"5.6",22,0.7,NA,NA,"Everton","H"
18,"Federico Chiesa","MID","Liverpool",14,1.28181818181818,0,5,1.31646973138277,1.28181818181818,62,7.3,0,44.7,"Playable",46.5,"Meh",66.9,"Live Longshot",0.09,"0",22,2.3,NA,NA,"Newcastle United","H"
18,"Jack Grealish","MID","Everton",10.6,3.33181818181818,0,9.3,1.4749507051236,3.33181818181818,44.6,9.4,0.1,44.4,"Playable",56.4,"Sneaky Good",62.4,"Live Longshot",0.31,"7.1",22,0,NA,NA,"Brighton","A"
18,"Bafode Diakite","DEF","Bournemouth",5.8,1.45909090909091,-0.3,6.3,1.050549043331,1.45909090909091,50.4,0.6,0,44.2,"Playable",69,"Sneaky Good",54.7,"Risky Captain",0.25,"0.2",22,-0.3,NA,NA,"Wolverhampton","A"
18,"Nathan Collins","DEF","Brentford",7,2.24545454545455,-0.3,6.6,1.1178148765384,2.24545454545455,39,2.5,0,44.1,"Playable",66.4,"Sneaky Good",68.3,"Live Longshot",0.32,"1.7",22,2.3,NA,NA,"Aston Villa","A"
18,"Micky van de Ven","DEF","Tottenham",6.3,3.18181818181818,-0.3,12.3,1.13078182168852,3.18181818181818,32.3,9.7,0,44,"Playable",64.8,"Sneaky Good",76.7,"Top Captain",0.51,"11.9",22,6.3,NA,NA,"Manchester City","H"
18,"Crysencio Summerville","MID","West Ham",9,2.22272727272727,0,7.3,1.45604194086797,2.22272727272727,48.5,1.8,0,43.8,"Playable",65.8,"Sneaky Good",75.7,"Top Captain",0.25,"0.1",22,1,NA,NA,"Chelsea","A"
18,"Adam Wharton","MID","Crystal Palace",8.2,2.58636363636364,0,6.3,1.60197235544006,2.58636363636364,44.6,2.7,0,43.7,"Playable",44.5,"Meh",63.6,"Live Longshot",0.32,"1.2",22,3.1,NA,NA,"Nottingham Forest","A"
18,"Arthur Masuaku","DEF","Sunderland",7.5,0.0454545454545455,0,0.3,0.692973570438149,0.0454545454545455,68.4,1.3,0,43.7,"Playable",39.2,"Chalk Trap",28,"Fade Captain",0.01,"0.3",22,0,NA,NA,"Burnley","H"
18,"Charalambos Kostoulas","MID","Brighton",4.8,1.26363636363636,0,6.3,1.26669380609004,1.26363636363636,55.2,0.4,0,43.6,"Playable",68.1,"Sneaky Good",65.3,"Live Longshot",0.26,"0",22,1,NA,NA,"Everton","H"
18,"Gabriel Martinelli","MID","Arsenal",13.2,1.15909090909091,0,3.3,1.38263786428096,1.15909090909091,59.9,7.4,0,43.5,"Playable",40.1,"Meh",56.8,"Live Longshot",0.09,"1.1",22,1,NA,NA,"Leeds United","A"
18,"Rodrigo Bentancur","MID","Tottenham",5.9,2.17272727272727,0,6.7,1.386950994304,2.17272727272727,47.3,0.7,0,43.5,"Playable",65.3,"Sneaky Good",70.6,"Top Captain",0.37,"0.5",22,4.7,NA,NA,"Manchester City","H"
18,"Djed Spence","DEF","Tottenham",5.8,2.44545454545455,-0.3,6.9,1.21645587446374,2.44545454545455,32.3,2.3,0,43.4,"Playable",64.9,"Sneaky Good",66.1,"Live Longshot",0.42,"2.6",22,6.3,NA,NA,"Manchester City","H"
18,"Raul Jimenez","FOR","Fulham",10.1,3.15454545454545,0,6.5,1.59791715467742,3.15454545454545,50,7.2,0,43.2,"Playable",54.1,"Meh",68.8,"Live Longshot",0.31,"5.3",22,7.3,NA,NA,"Manchester United","A"
18,"Tosin Adarabioyo","DEF","Chelsea",8.5,0.922727272727273,-0.3,6.3,1.03822046224009,0.922727272727273,58.4,2.4,0,43.2,"Playable",52.6,"Meh",54.2,"Risky Captain",0.11,"0.5",22,0,NA,NA,"West Ham","H"
18,"Anton Stach","MID","Leeds United",8.6,3.33636363636364,0,11,1.43049717756,3.33636363636364,40.9,4.9,0.1,43.2,"Playable",62.3,"Sneaky Good",64,"Live Longshot",0.39,"4.1",22,3.4,NA,NA,"Arsenal","H"
18,"Amine Adli","MID","Bournemouth",8.3,1.33181818181818,0,6.3,1.62846979464566,1.33181818181818,52.7,2,0,42.8,"Playable",48.5,"Meh",64,"Live Longshot",0.16,"0",22,1.1,NA,NA,"Wolverhampton","A"
18,"Mathias Jensen","MID","Brentford",10.3,1.90909090909091,0,6.3,1.55402638995402,1.90909090909091,48.7,4,0,42.7,"Playable",45,"Meh",65.6,"Live Longshot",0.19,"0.3",22,1.3,NA,NA,"Aston Villa","A"
18,"Jorrel Hato","DEF","Chelsea",8.3,0.213636363636364,0,1.3,0.953165722734641,0.213636363636364,58.4,2.6,0,42.3,"Playable",33.2,"Chalk Trap",30.9,"Fade Captain",0.03,"0",22,0,NA,NA,"West Ham","H"
18,"Rico Henry","DEF","Brentford",6.8,1.34545454545455,0,6,1.0142868657027,1.34545454545455,39,1.3,0,41.7,"Playable",55.2,"Sneaky Good",43.8,"Risky Captain",0.2,"0.3",22,2.3,NA,NA,"Aston Villa","A"
18,"Lesley Ugochukwu","MID","Burnley",6.3,2.50454545454545,0,7.5,1.55828223794781,2.50454545454545,40.7,1.1,0,41.5,"Playable",64.3,"Sneaky Good",72.1,"Top Captain",0.4,"0.1",22,4,NA,NA,"Sunderland","A"
18,"Joe Rodon","DEF","Leeds United",8.1,2.33181818181818,-0.3,7.6,1.34809347493996,2.33181818181818,31.1,2.7,0,41.2,"Playable",62.1,"Sneaky Good",66.7,"Live Longshot",0.29,"0.8",22,0.7,NA,NA,"Arsenal","H"
18,"Veljko Milosavljevic","DEF","Bournemouth",5.4,0.604545454545454,0,2.3,1.004382273153,0.604545454545454,50.4,0.5,0,41.2,"Playable",57.3,"Sneaky Good",35.3,"Fade Captain",0.11,"0.1",22,0,NA,NA,"Wolverhampton","A"
18,"Wilson Odobert","MID","Tottenham",5.7,1.41818181818182,0,3,1.8195675220562,1.41818181818182,47.3,0.5,0,41.1,"Playable",49,"Meh",45.9,"Risky Captain",0.25,"0",22,1.4,NA,NA,"Manchester City","H"
18,"Brennan Johnson","MID","Tottenham",7.4,1.83636363636364,0,7.3,1.52476982956287,1.83636363636364,47.3,1.9,0,41,"Playable",58.9,"Sneaky Good",71.9,"Top Captain",0.25,"1.4",22,1,NA,NA,"Manchester City","H"
18,"Vitaly Janelt","MID","Brentford",6.7,1.68181818181818,0,6.3,1.32027177141177,1.68181818181818,48.7,1.2,0,40.4,"Playable",59.3,"Sneaky Good",63.8,"Live Longshot",0.25,"0",22,3.7,NA,NA,"Aston Villa","A"
18,"Pape Sarr","MID","Tottenham",6.4,2.09545454545455,0,7.3,1.28839745653813,2.09545454545455,47.3,1.6,0,40.4,"Playable",63.5,"Sneaky Good",73.5,"Top Captain",0.33,"0.9",22,0,NA,NA,"Manchester City","H"
18,"Bernd Leno","GK","Fulham",7.2,3.56818181818182,0,7.3,1.72278550505791,3.56818181818182,38.2,13.3,0,40.2,"Playable",54.6,"Meh",45.3,"Risky Captain",0.5,"14.5",22,7.3,NA,NA,"Manchester United","A"
18,"Yeremy Pino","MID","Crystal Palace",10.2,2.53636363636364,0,7.3,1.49912355832022,2.53636363636364,44.6,4.1,0,40.2,"Playable",51.5,"Meh",72.3,"Top Captain",0.25,"0.3",22,1.7,NA,NA,"Nottingham Forest","A"
18,"Simon Adingra","MID","Sunderland",8,1.32272727272727,0,6.3,1.3227421200546,1.32272727272727,54,1.6,0,39.8,"Thin Ice",56.1,"Sneaky Good",64.8,"Live Longshot",0.17,"1.1",22,7,NA,NA,"Burnley","H"
18,"James Milner","MID","Brighton",4,0.895454545454546,0,4,1.20031600467511,0.895454545454546,55.2,0.5,0,39.6,"Thin Ice",59,"Sneaky Good",56.3,"Live Longshot",0.22,"0.2",22,0,NA,NA,"Everton","H"
18,"Jorgen Larsen","FOR","Wolves",4.5,2,0,4.3,1.4294958491472,2,50,2.1,0,39.5,"Thin Ice",31.8,"Chalk Trap",41.2,"Risky Captain",0.44,"1.7",22,1,NA,NA,NA,NA
18,"Justin Kluivert","MID","Bournemouth",8.5,1.59545454545455,0,6.3,1.28246986091101,1.59545454545455,52.7,1.9,0,39.4,"Thin Ice",54.9,"Meh",65.8,"Live Longshot",0.19,"0.3",22,-0.3,NA,NA,"Wolverhampton","A"
18,"Jeanricner Bellegarde","MID","Wolves",4.3,1.1,0,3,1.29564642468075,1.1,50,0.7,0,39.4,"Thin Ice",49,"Meh",47.9,"Risky Captain",0.26,"0.7",22,0,NA,NA,NA,NA
18,"Alex Iwobi","MID","Fulham",10,2.44545454545455,0,7.7,1.37723590596541,2.44545454545455,45.6,2.3,0,39.3,"Thin Ice",58.2,"Sneaky Good",76.2,"Top Captain",0.24,"0.7",22,0,NA,NA,"Manchester United","A"
18,"Josh Cullen","MID","Burnley",6.4,2.69090909090909,0,7.7,1.35718785139488,2.69090909090909,40.7,1.3,0,39.3,"Thin Ice",63,"Sneaky Good",73.3,"Top Captain",0.42,"0.3",22,1,NA,NA,"Sunderland","A"
18,"Jaydee Canvot","DEF","Crystal Palace",7.9,0.772727272727273,0,6,1.05188117926602,0.772727272727273,40,1.3,0,39.3,"Thin Ice",49.1,"Meh",39.4,"Fade Captain",0.1,"0.2",22,0,NA,NA,"Nottingham Forest","A"
18,"Noni Madueke","MID","Arsenal",11.7,0.918181818181818,0,3.3,1.17088972643319,0.918181818181818,59.9,4,0,38.9,"Thin Ice",41,"Meh",55.7,"Live Longshot",0.08,"0.2",22,0,NA,NA,"Leeds United","A"
18,"Hugo Ekitike","FOR","Liverpool",15,3.49090909090909,0,10.3,1.4113145870628,3.49090909090909,50,47.4,0,38.6,"Thin Ice",53.8,"Meh",77.1,"Top Captain",0.23,"34.7",22,5.3,NA,NA,"Newcastle United","H"
18,"Cristian Romero","DEF","Tottenham",6.2,2.54090909090909,-1.3,9.9,1.057185956677,2.54090909090909,32.3,3.5,0,38.5,"Thin Ice",65.5,"Sneaky Good",71.7,"Top Captain",0.41,"3.3",22,0,NA,NA,"Manchester City","H"
18,"Ryan Sessegnon","MID","Fulham",9.8,2.58181818181818,0,7.7,1.1939020280397,2.58181818181818,45.6,1.9,0,38.5,"Thin Ice",66.2,"Sneaky Good",77,"Top Captain",0.26,"0.2",22,0,NA,NA,"Manchester United","A"
18,"Alex Jimenez","DEF","Bournemouth",5.6,1.18181818181818,-0.3,6,0.888532279171883,1.18181818181818,50.4,0.7,0,38.5,"Thin Ice",60.9,"Sneaky Good",46.6,"Risky Captain",0.21,"0",22,2.7,NA,NA,"Wolverhampton","A"
18,"Andrey Santos","MID","Chelsea",8.4,0.804545454545455,0,2,1.08095311157397,0.804545454545455,65.6,2,0,38.3,"Thin Ice",44.6,"Meh",54.2,"Risky Captain",0.1,"0",22,0,NA,NA,"West Ham","H"
